1154369775,LOUKAS,MD,1,I,AUSTIN,787051165,TX,US,Medical Oncology,Y,O,71260,CT scan chest with contrast,134.41,797,103.76
1841224334,CANNON,MD,1,I,ATHENS,306062288,GA,US,General Surgery,Y,F,99221,"Initial hospital inpatient care, typically 30 minutes per day",95.18,260.64,74.04
1649260548,IRELAND,MD,1,I,SAINT LOUIS,631312322,MO,US,Family Practice,Y,O,G0008,Administration of influenza virus vaccine,23.54,37,23.54
1851389282,STARR,DO,2,I,YOUNGSTOWN,445101653,OH,US,Internal Medicine,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",191.85,252,153.48
1508851874,BARDIN,MD,1,I,WYNDMOOR,190387976,PA,US,Internal Medicine,Y,O,20610,Aspiration or injection of large joint or joint capsule,74.99,100,59.19
1225034358,FARAHI,MD,1,I,INGLEWOOD,903014057,CA,US,Cardiology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",112.43,141,83.39
1669484929,MULLANEY,MD,1,I,WETHERSFIELD,61094362,CT,US,Internal Medicine,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",113.18,199,68.42
1356320071,THOMPSON,MD,1,I,CONOVER,286138201,NC,US,General Surgery,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",47.92,120.62,37.72
1093702326,GALLAGHER,DO,2,I,EVA,35621,AL,US,Family Practice,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",64.93,74.85,42.79
1013029263,VANECK,MD,2,I,RUSH CITY,550699063,MN,US,Family Practice,Y,O,85025,"Complete blood cell count (red cells, white blood cell, platelets), automated test",11.02,20,11.02
1831192129,DIAZ,O,1,I,LINDEN,70365638,NJ,US,Internal Medicine,Y,O,36415,Insertion of needle into vein for collection of blood sample,3,3.34,2.97
1154432425,GOODMAN,MD,1,I,BILLINGS,591017506,MT,US,Neurosurgery,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",69.67,123.05,52.51
1821177064,SOMERS,MD,2,I,LIVINGSTON,70395604,NJ,US,Obstetrics/Gynecology,Y,O,G0101,Cervical or vaginal cancer screening; pelvic and clinical breast examination,39.59,45.8,39.59
1588696421,HILL,MD,1,I,BRADENTON,342058626,FL,US,Urology,Y,F,99222,"Initial hospital inpatient care, typically 50 minutes per day",136.05,342.63,102.46
1477537421,DALESSIO,DO,1,I,CAPE CHARLES,233103200,VA,US,Family Practice,Y,O,80061,"Blood test, lipids (cholesterol and triglycerides)",15.25,29,15.21
1649414798,WHITNEY-CASHIO,MD,1,I,CHARLOTTESVILLE,78752,TX,US,Emergency Medicine,Y,F,99291,"Critical care delivery critically ill or injured patient, first 30-74 minutes",210.34,1099,161.26
1891793360,GOSWAMI,MD,1,I,MOUNT CLEMENS,480432308,MI,US,Cardiology,Y,F,99204,"New patient office or other outpatient visit, typically 45 minutes",135.99,206,108.79
1588604177,MOHAN,MD,2,I,CAREFREE,853775848,AZ,US,Internal Medicine,Y,O,G0438,"Annual wellness visit; includes a personalized prevention plan of service (pps), initial visit",163.1,244,163.1
1770589160,DOZIER,MD,2,I,THOMASVILLE,367843334,AL,US,Family Practice,Y,O,93000,Routine EKG using at least 12 leads including interpretation and report,17,57,10.8
1326039850,ANDREWS,MD,1,I,PITTSBURGH,152124740,PA,US,Internal Medicine,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",22.41,64,15.99
1457460990,THRIFTY PAYLESS INC,O,3,O,FRESNO,937063235,CA,US,Mass Immunization Roster Biller,Y,O,G0008,Administration of influenza virus vaccine,19.52,19.52,19.52
1457334591,MCKENNEY,D.O.,1,I,HAMILTON,623411135,IL,US,General Practice,Y,O,G0180,"Physician certification for medicare-covered home health  services under a home health plan of care (patient not present), including contacts with home health agency and review of reports of patient status required by physicians to affirm the initial impl",48.08,55.29,37.07
1770511966,REID,MD,2,I,KANSAS CITY,641552256,MO,US,Diagnostic Radiology,Y,F,71010,"X-ray of chest, 1 view, front",8.82,19,6.76
1518991447,BHADRIRAJU,MD,2,I,EDINBURG,785397861,TX,US,Internal Medicine,Y,F,99222,"Initial hospital inpatient care, typically 50 minutes per day",128.42,237.39,100.04
1982603809,MISKO,MD,1,I,MOUNT PLEASANT,294643213,SC,US,Emergency Medicine,Y,O,73630,"X-ray of foot, minimum of 3 views",21.84,90,16.82
1922010925,YUBERO,MD,1,I,OGDEN,844033271,UT,US,Physical Medicine and Rehabilitation,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",67.72,135,54.18
1992741599,BOOTHBY,CRNA,1,I,PAW PAW,490791019,MI,US,CRNA,Y,F,740,Anesthesia for procedure on gastrointestinal tract using an endoscope,143.19,461.48,114.56
1356317267,CHILSON,MD,1,I,TUNKHANNOCK,186579103,PA,US,Internal Medicine,Y,O,G0008,Administration of influenza virus vaccine,22.64,25,22.64
1851381396,GILBERT,D O,1,I,PORTSMOUTH,456622845,OH,US,Internal Medicine,Y,O,85610,"Blood test, clotting time",5.56,12,5.56
1144325069,SALINGER,MD,1,I,ENCINITAS,920245110,CA,US,Family Practice,Y,O,G0008,Administration of influenza virus vaccine,25.68,50,25.68
1437119401,KELLY,MD,1,I,HARRISBURG,171091739,PA,US,Family Practice,Y,O,93000,Routine EKG using at least 12 leads including interpretation and report,18.05,40.67,10.16
1487651493,ORFANOS,MD,1,I,CROWN POINT,463073677,IN,US,Cardiology,Y,F,99222,"Initial hospital inpatient care, typically 50 minutes per day",126.95,316.72,93.31
1013914001,BERMUDEZ,MD,1,I,SARASOTA,342392943,FL,US,Cardiology,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",19.31,19.51,15.45
1750384780,PERRIGIN,MD,2,I,DICKSON,370551303,TN,US,Family Practice,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",21.94,55.75,13.68
1154645307,DING,MD,2,I,SAN FRANCISCO,941151931,CA,US,Internal Medicine,Y,F,99239,"Hospital discharge day management, more than 30 minutes",118.48,378.53,94.78
1396718474,JONES,MD,2,I,WAUKESHA,531883402,WI,US,Neurology,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",186.85,610,147.43
1518936749,LAMBRIGHT,OD,2,I,WEST HARTFORD,61072407,CT,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",155.76,170,119.66
1114973815,WHITE,MD,1,I,KEENE,34311719,NH,US,Orthopedic Surgery,Y,F,99202,"New patient office or other outpatient visit, typically 20 minutes",49.34,75.13,36.84
1518986553,ROSNER,MD,1,I,TRENTON,86192643,NJ,US,Gastroenterology,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",212.52,250,159.84
1336299494,MILES-THOMAS,MD,2,I,VA BEACH,234621815,VA,US,Urology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",102.1,148,77.59
1295706448,VIERRA,MD,1,I,MONTEREY,939405736,CA,US,General Surgery,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",108.6,260.92,86.88
1053580548,FRED MEYER STORES INC,O,3,O,SNOHOMISH,982901734,WA,US,Mass Immunization Roster Biller,Y,O,G0008,Administration of influenza virus vaccine,12.6,12.6,12.6
1609888411,THAI,MD,1,I,SAN JOSE,95112,CA,US,Family Practice,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",30.22,60,24.18
1346509767,JENKINS,NP,2,I,MCMINNVILLE,371102658,TN,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",55.89,102,44.71
1982890273,SUMMERS,CNP,2,I,CANAL WINCHESTER,431102048,OH,US,Nurse Practitioner,Y,O,G0008,Administration of influenza virus vaccine,22,22,22
1063413656,GROOM,D.O.,1,I,DE KALB,755592317,TX,US,Emergency Medicine,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",104.55,150,104.55
1952382343,NOBLE,MD,1,I,WHEELING,260033823,WV,US,Cardiology,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",67.01,105,52.43
1215031141,"LOUISIANA CVS PHARMACY, L.L.C.",O,3,O,SHREVEPORT,711052116,LA,US,Mass Immunization Roster Biller,Y,O,Q2038,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluzone)",12.26,12.33,12.26
1447469002,MCFARLIN,MD,2,I,DETROIT,482012153,MI,US,General Surgery,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",80.3,85.92,55.37
1487631073,WILLIAMS,MD,1,I,CHATTANOOGA,374041108,TN,US,Internal Medicine,Y,O,71020,"X-ray of chest, 2 views, front and side",28.19,96.55,19.31
1760509657,LINN,MD,1,I,HARRISON,726012913,AR,US,Family Practice,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",65.61,105,52.17
1043269335,GARG,MD,1,I,BROCKPORT,144201322,NY,US,Internal Medicine,Y,O,G0009,Administration of pneumococcal vaccine,18.89,18.89,18.89
1245313840,SHELTON,MD,1,I,SPRINGFIELD,627011034,IL,US,Cardiology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",136.53,345,102.64
1821132374,WALKER,MD,1,I,RICHMOND,232944373,VA,US,Orthopedic Surgery,Y,O,20610,Aspiration or injection of large joint or joint capsule,66.78,207.86,51.89
1538466321,JOHNSON,CRNA,1,I,PENSACOLA,325012316,FL,US,CRNA,Y,F,810,Anesthesia for procedure on small bowel using an endoscope,146.2,176.79,116.96
1982697934,POON,MD,1,I,NEW YORK,100134607,NY,US,Cardiology,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",156.18,174.04,117.48
1285697979,AGUAS,MD,1,I,CROSBYTON,79322,TX,US,Internal Medicine,Y,F,99284,"Emergency department visit, problem of high severity",111.51,572.4,79.96
1447340385,COSENTINO,MD,1,I,MORRISTOWN,79605250,NJ,US,Diagnostic Radiology,Y,F,71260,CT scan chest with contrast,57.19,294,43.74
1740479757,CORWIN,RN FNP-C,2,I,SAINT CLAIR,630771094,MO,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",55.5,94.33,37.2
1770574139,LEVARI,MD,1,I,PITTSBURGH,152214405,PA,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",99.6,110.11,66.5
1659558666,MEKHAIEL,MD,1,I,SAINT LOUIS,631101032,MO,US,Pulmonary Disease,Y,F,99291,"Critical care delivery critically ill or injured patient, first 30-74 minutes",236.89,700,189.51
1639246689,CHRISTENSEN,O.D.,1,I,MILL VALLEY,949411526,CA,US,Optometry,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",122.47,122.47,92.93
1851394217,HARBOUR,DO,1,I,ROCKLEDGE,329552828,FL,US,Emergency Medicine,Y,F,99283,"Emergency department visit, moderately severe problem",61.77,486,45.29
1225114440,AL-ASHA,MD,1,I,WALL TOWNSHIP,77193538,NJ,US,Internal Medicine,Y,O,G0008,Administration of influenza virus vaccine,26.56,26.56,26.56
1427042167,SMALDORE,DO,1,I,BEL AIR,21015,MD,US,Family Practice,Y,O,G0009,Administration of pneumococcal vaccine,26.14,27,26.14
1043275167,RAMESH,MD,1,I,DETROIT,482022608,MI,US,Infectious Disease,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",105.53,315,84.42
1407968050,DIBALA,MD,1,I,STORRS MANSFIELD,62682639,CT,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",117.72,120,117.72
1073775029,CALHOUN,NP,2,I,INDIANAPOLIS,462564675,IN,US,Nurse Practitioner,Y,O,81002,"Urinalysis, manual test",3.62,7,3.62
1427294529,FREUDENBERG-HUA,MD,2,I,GLEN OAKS,110041150,NY,US,Psychiatry,Y,F,99214,"Established patient office or other outpatient, visit typically 25 minutes",85.33,188,53.4
1982701355,JONG,MD,2,I,ROLLING HILLS ESTATES,902743808,CA,US,Neurology,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",204.91,350,159.5
1083779060,RAGHU,MD,2,I,PHILADELPHIA,191076130,PA,US,Diagnostic Radiology,Y,F,71020,"X-ray of chest, 2 views, front and side",11.11,59.34,8.77
1174622476,"WOODWARD DETROIT CVS, L.L.C.",O,3,O,DETROIT,482273522,MI,US,Mass Immunization Roster Biller,Y,O,90656,"Vaccine for influenza injection into muscle, patient 3 years and older",12.39,12.39,12.39
1457351330,CORRODI,MD,1,I,SOUTH WEYMOUTH,21901868,MA,US,Cardiology,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",72.81,138,57.6
1932374808,MARTIN,DO,1,I,GRANTS PASS,97527,OR,US,General Surgery,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",41.09,114.95,32.74
1992706048,WICKERSHAM,MD,2,I,OKLAHOMA CITY,731341702,OK,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",96.09,146,63.62
1134376726,JAIN,MD,1,I,CHESTERTON,463041519,IN,US,Orthopedic Surgery,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",99.32,151,75.53
1245316058,FORFIA,MD,1,I,PHILADELPHIA,191405103,PA,US,Cardiology,Y,F,99231,"Subsequent hospital inpatient care, typically 15 minutes per day",40.17,95,30.85
1851378350,GEBETSBERGER,MD,1,I,TULSA,741335708,OK,US,Internal Medicine,Y,F,99222,"Initial hospital inpatient care, typically 50 minutes per day",125.8,261.29,100.64
1710971957,BATLIVALA,MD,1,I,BEDFORD,31106983,NH,US,Physical Medicine and Rehabilitation,Y,O,72100,"X-ray of lower and sacral spine, 2 or 3 views",38.47,138,30.78
1417933086,BAILEY,MD,1,I,MONROE,712016025,LA,US,Orthopedic Surgery,Y,O,73630,"X-ray of foot, minimum of 3 views",15.6,51.69,11.96
1952351025,WALDMAN,MD,1,I,ORLANDO,328061215,FL,US,Cardiology,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",19.51,55,13.68
1275520835,HOLLIGER,MD,1,I,ROSWELL,300765720,GA,US,Hand Surgery,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",42.88,70,34.3
1508179755,OGLE,PA-C,2,I,MELBOURNE,329012607,FL,US,Physician Assistant,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",89.32,106.72,61.73
1972519759,MCLEOD,D.O.,1,I,CEDAR CREST,87008,NM,US,Family Practice,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",133.35,175,91.48
1336183672,EFIMOVA,MD,2,I,MELROSE,21763225,MA,US,Diagnostic Radiology,Y,F,93880,Ultrasound scanning of head and neck vessel blood flow (outside the brain),30.78,233,23.74
1992741086,KOEGEL,MD,1,I,BROOKLYN,112305002,NY,US,Internal Medicine,Y,O,93000,Routine EKG using at least 12 leads including interpretation and report,22.31,60,16.41
1205846367,NORA,MD,2,I,HIGHLAND PARK,600352400,IL,US,Nephrology,Y,O,36415,Insertion of needle into vein for collection of blood sample,3,15,3
1003831371,BOLLIN,OD,1,I,SAVANNAH,314046292,GA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",98.03,109.81,76.46
1053374678,SAXENA,MD,2,I,CINCINNATI,452154406,OH,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",106.91,316,106.91
1629035944,CUNNING,MD,1,I,LAKE HAVASU CITY,864036559,AZ,US,Otolaryngology,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",195.81,280,151.54
1235170481,FISHER,DO,1,I,GAINESVILLE,326103003,FL,US,Emergency Medicine,Y,F,99283,"Emergency department visit, moderately severe problem",61.74,613.88,45.11
1659401602,LOVEMAN,MD,1,I,ODESSA,797634206,TX,US,Internal Medicine,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",151.61,225,108.88
1982803045,TANTUM,PT,2,I,BOULDER,803029607,CO,US,Physical Therapist,Y,O,97110,"Therapeutic exercise to develop strength, endurance, range of motion, and flexibility, each 15 minutes",29.26,31.38,22.03
1073597233,FOROUZANNIA,O,1,I,FULLERTON,928353809,CA,US,Radiation Oncology,Y,F,99205,"New patient office or other outpatient visit, typically 60 minutes",174.41,440,139.53
1417288861,SINGH,MD,2,I,BRONX,104515504,NY,US,Internal Medicine,Y,F,99221,"Initial hospital inpatient care, typically 30 minutes per day",100.12,232.54,74.04
1831115351,ANDUSKO,P.A.,1,I,JOHNSON CITY,137902120,NY,US,Physician Assistant,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",159.59,290,127.67
1982600458,GREEN,MD,1,I,FORT COLLINS,805283401,CO,US,Cardiology,Y,O,93000,Routine EKG using at least 12 leads including interpretation and report,19.05,36,14.41
1851397483,SHER,MD,1,I,SPRINGFIELD,11071147,MA,US,Dermatology,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",44.01,82.09,33.29
1992729826,LANGFORD,MD,1,I,GLENDALE,853041256,AZ,US,Hematology/Oncology,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",19.45,35,15.07
1235165481,ALNOUNOU,MD,1,I,FLINT,485323438,MI,US,Gastroenterology,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",68.44,98.38,54.75
1053484113,CROSS,MD,1,I,WILDOMAR,925957512,CA,US,General Surgery,Y,O,99202,"New patient office or other outpatient visit, typically 20 minutes",75.45,160,58.28
1164538914,PETERSON,MD,1,I,AMARILLO,791061786,TX,US,General Surgery,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",69.94,126,55.95
1710198494,MATIPPA,MD,2,I,GERMANTOWN,208741214,MD,US,Family Practice,Y,O,90732,"Vaccine for pneumococcal polysaccharide for injection into muscle, patient 2 years or older",63.25,77,63.25
1447205661,SCHRAMM,MD,1,I,ATLANTA,303421620,GA,US,Family Practice,Y,O,90662,Vaccine for influenza injection,30.43,37.79,30.43
1881694594,YOUNT,MD,1,I,NEW ORLEANS,701153768,LA,US,Cardiology,Y,F,93306,"Ultrasound examination of heart including color-depicted blood flow rate, direction, and valve function",63.47,200,47.66
1356395222,REGAN,MD,1,I,ARLINGTON HEIGHTS,600052857,IL,US,Orthopedic Surgery,Y,O,72100,"X-ray of lower and sacral spine, 2 or 3 views",39.82,161,29.37
1275515330,DAWDY,PHYSICAL THERAPIST,2,I,SCOTIA,123023412,NY,US,Physical Therapist,Y,O,97140,"Manual (physical) therapy techniques to 1 or more regions, each 15 minutes",25.06,40,19.37
1174685648,SHAFIU,MD,1,I,DEL RIO,788408021,TX,US,Nephrology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",152.99,181.86,106.45
1427080407,BUSUITO,MD,1,I,TROY,480844881,MI,US,Plastic and Reconstructive Surgery,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",73.93,95,56.16
1568485175,WALLACE,MD,1,I,LEXINGTON,405091805,KY,US,Ophthalmology,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",110.14,166.46,73.5
1295773208,GUISINGER,MD,2,I,BAY CITY,487062825,MI,US,Family Practice,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",67.76,115,54.21
1922069079,JOLLY,MD,1,I,WINSTON-SALEM,271034109,NC,US,Family Practice,Y,O,G0439,"Annual wellness visit, includes a personalized prevention plan of service (pps), subsequent visit",106.35,115,106.35
1821069055,CAREY,MD,1,I,JACKSONVILLE,322565004,FL,US,Anesthesiology,Y,O,20610,Aspiration or injection of large joint or joint capsule,71.58,166.22,51.93
1063627347,GREUNER,MD,1,I,NEW YORK,100221006,NY,US,General Surgery,Y,O,93970,Ultrasound scan of veins of arms or legs including assessment of compression and functional maneuvers,220.29,744,175.95
1922064518,HAMBURG,MD,1,I,BARABOO,539133319,WI,US,Internal Medicine,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",23.26,23.26,16.15
1053570887,MARQUEZ SALAZAR,MD,2,I,GREENWOOD,461431070,IN,US,Internal Medicine,Y,F,99220,Hospital observation care typically 70 minutes,170.08,174.29,136.06
1427077080,KAHN,MD,1,I,SALEM,19701738,MA,US,Cardiology,Y,O,93880,Ultrasound scanning of head and neck vessel blood flow (outside the brain),191.57,1167.76,146.29
1578543443,AIRAPETIAN,MD,1,I,LOS ANGELES,900411338,CA,US,General Practice,Y,O,36415,Insertion of needle into vein for collection of blood sample,3,20,3
1760586150,NEGRON-MEDINA,MD,1,I,HENDERSON,275362882,NC,US,Orthopedic Surgery,Y,O,J3301,"Injection, triamcinolone  acetonide, not otherwise specified, 10 mg",1.69,8.08,1.34
1487697470,CONLEY,MD,1,I,INDIANAPOLIS,462786013,IN,US,Diagnostic Radiology,Y,F,73030,"X-ray of shoulder, minimum of 2 views",9.27,24,7.38
1225068208,SANCHEZ-FERMIN,MD,2,I,KANSAS CITY,641115961,MO,US,Gastroenterology,Y,F,99222,"Initial hospital inpatient care, typically 50 minutes per day",133.1,292.6,104.82
1184662207,ROWLEY,MD,1,I,DETROIT,482012153,MI,US,Pulmonary Disease,Y,F,99204,"New patient office or other outpatient visit, typically 45 minutes",135.99,250,102.59
1164512745,TROSTERMAN,MD,1,I,AURORA,800452545,CO,US,Internal Medicine,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",69.51,257.66,55.61
1053495580,BRUSMAN,NP,2,I,N. CHARLESTON,294069155,SC,US,Nurse Practitioner,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",56.2,84,44.34
1114071057,SAVAGE,MD,1,I,PULASKI,38478,TN,US,Family Practice,Y,O,Q2038,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluzone)",12.05,25,12.05
1619924073,HAGER,MD,1,I,BLOOMINGTON,554371111,MN,US,Diagnostic Radiology,Y,F,72170,"X-ray of pelvis, 1 or 2 views",8.49,22,6.79
1871643270,PULLIUM,MSN RN ACNS,2,I,SMITHVILLE,789571025,TX,US,Certified Clinical Nurse Specialist,Y,O,G0008,Administration of influenza virus vaccine,22.51,40,22.51
1588699953,BURTON,MD,1,I,LOUISVILLE,402025700,KY,US,Neurology,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",66.56,149.49,52.56
1588609093,HOLSTEIN,DO,1,I,INVERNESS,344524727,FL,US,Family Practice,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",140.5,175,85.86
1053309336,KAIMAL,MD,1,I,ALEXANDRIA,713018124,LA,US,Cardiology,Y,F,99221,"Initial hospital inpatient care, typically 30 minutes per day",93.49,121,69.88
1265497366,ABERNATHY,MD,1,I,MORGANTON,286558105,NC,US,Internal Medicine,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",40.32,68,32.26
1578880480,HERON,MD,2,I,WHITE STONE,225782601,VA,US,Family Practice,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",23.66,40,16.27
1881613081,REUSS,MD,1,I,ORLANDO,328064475,FL,US,Orthopedic Surgery,Y,O,20610,Aspiration or injection of large joint or joint capsule,73.73,209.92,56.67
1316944713,BARD,MD,1,I,GREENVILLE,278344300,NC,US,Critical Care (Intensivists),Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",67.51,143,52.2
1972507341,UKROPEC,MD,2,I,CHALFONT,189143950,PA,US,Family Practice,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",147.61,197.16,114.98
1871577189,EDMONDSON,MD,2,I,MILFORD,199635371,DE,US,Family Practice,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",71.62,100,48.18
1477796811,ERSKINE,MD,2,I,PRINCETON,85403211,NJ,US,Internal Medicine,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",107.93,143.72,85.84
1275739328,ZELONY,CHIROPRACTOR,1,I,CANTON,481873756,MI,US,Chiropractic,Y,O,98941,"Chiropractic manipulative treatment, 3 to 4 spinal regions",36.95,45.89,27.81
1851476998,GRIFFIN,DO,1,I,CINCINNATI,452192364,OH,US,Psychiatry,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",68.99,172.82,54.82
1164469482,BOSS,MD,1,I,WACO,767127919,TX,US,Gastroenterology,Y,F,99231,"Subsequent hospital inpatient care, typically 15 minutes per day",36.87,90,29.5
1801820113,DATTATREYA,MD,1,I,IRVING,750612219,TX,US,Endocrinology,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",159.87,318,113.78
1154348787,MARTIN,MD,2,I,LANDOVER,207854762,MD,US,Emergency Medicine,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",79.33,85,56.19
1750389607,LITTMAN,MD,1,I,LEBANON,370872513,TN,US,Internal Medicine,Y,O,Q2037,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluvirin)",13.86,20,13.86
1144372095,HIRSHAUT,MD,1,I,NEW YORK,10021,NY,US,Internal Medicine,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",104.42,118.08,83.54
1871594036,NGUYEN,MD,1,I,RANCHO CORDOVA,956704711,CA,US,Family Practice,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",108.06,120,77.68
1285683979,JAQUITH,MD,1,I,VENICE,342853568,FL,US,Orthopedic Surgery,Y,O,73030,"X-ray of shoulder, minimum of 2 views",33.02,66.02,23.68
1720053903,HIX,MD,1,I,JOHNSON,727410523,AR,US,Obstetrics/Gynecology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",95.52,130,68.31
1699714089,OREAR,D.O.,1,I,JOPLIN,648041626,MO,US,Emergency Medicine,Y,F,99283,"Emergency department visit, moderately severe problem",58.65,417.64,46.92
1982766630,MYERS,MD,1,I,ROME,301651416,GA,US,Cardiology,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",98.84,130,70.04
1811942212,CHAO,MD,1,I,ASHEBORO,272034775,NC,US,Urology,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",187.12,337,149.7
1851383806,HAMILL,OD,1,I,FLORENCE,295052848,SC,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",98,128.98,67.77
1063481398,ROSNER,D.O.,1,I,PHILA,19145,PA,US,Cardiology,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",73.3,129.37,57.53
1104093665,KANSARA,MD,1,I,PORTLAND,972256652,OR,US,Neurology,Y,F,99231,"Subsequent hospital inpatient care, typically 15 minutes per day",38.08,118,30.12
1558363911,CILYO,MD,2,I,SPOKANE,992021332,WA,US,Ophthalmology,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",105.14,221.63,79.19
1740327014,LANGSTON,MD,1,I,GRAND JUNCTION,81505,CO,US,Anesthesiology,Y,F,99203,"New patient office or other outpatient visit, typically 30 minutes",74.36,175,59.49
1831169523,TRENT,MD,1,I,KINGSPORT,376605904,TN,US,Orthopedic Surgery,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",97.46,197.29,67.18
1114974326,HOOFT,MD,1,I,MERIDIAN,836421740,ID,US,General Practice,Y,O,G0008,Administration of influenza virus vaccine,22.12,25,22.12
1689641045,PEYSER,MD,1,I,MASSAPEQUA,11758,NY,US,Diagnostic Radiology,Y,O,93970,Ultrasound scan of veins of arms or legs including assessment of compression and functional maneuvers,222.1,286.23,170.86
1689767675,WATSON,CRNA,2,I,PRESTONSBURG,416539113,KY,US,CRNA,Y,F,142,Anesthesia for lens surgery,132.4,522.45,103.7
1033123393,SEPROSKY,MD,1,I,PECKVILLE,184522009,PA,US,Family Practice,Y,F,99285,"Emergency department visit, problem with significant threat to life or function",166.91,990.48,128.58
